barseq,gene,cloneid
barseq_0019,PBANKA_111340,PbGEM-041944
barseq_0019,PBANKA_111600,PbGEM-042332
barseq_0019,PBANKA_111920,PbGEM-042760
barseq_0019,PBANKA_112330,PbGEM-300611
barseq_0019,PBANKA_114370,PbGEM-303170
barseq_0019,PBANKA_121060,PbGEM-304938
barseq_0019,PBANKA_130680,
barseq_0019,PBANKA_131810,PbGEM-105546
barseq_0019,PBANKA_134800,PbGEM-249320
barseq_0019,PBANKA_134980,PbGEM-338811
barseq_0019,PBANKA_135960,PbGEM-061442
barseq_0019,PBANKA_135970,PbGEM-343204
barseq_0019,PBANKA_140900,PbGEM-319691
barseq_0019,PBANKA_142030,PbGEM-339867
barseq_0019,PBANKA_142520,PbGEM-321587
barseq_0019,PBANKA_142930,PbGEM-340051
barseq_0019,PBANKA_143730,PbGEM-257275
barseq_0019,PBANKA_144680,PbGEM-324411
barseq_0019,PBANKA_145540,PbGEM-325539
barseq_0019,PBANKA_146070,PbGEM-258996
,,
,,
barseq_0020,PBANKA_040180,
barseq_0020,PBANKA_113880,
barseq_0020,PBANKA_135570,
barseq_0020,PBANKA_140160,
barseq_0020,PBANKA_112010,
barseq_0020,PBANKA_080450,
barseq_0020,PBANKA_100250,
barseq_0020,PBANKA_131420,
barseq_0020,PBANKA_144720,
barseq_0020,PBANKA_090610,
barseq_0020,PBANKA_050720,
barseq_0020,PBANKA_103780,
barseq_0020,PBANKA_011160,
barseq_0020,PBANKA_092940,
barseq_0020,PBANKA_081510,
barseq_0020,PBANKA_050690,
barseq_0020,PBANKA_050180,
barseq_0020,PBANKA_121060,
barseq_0020,PBANKA_051500,
barseq_0020,PBANKA_110420,
barseq_0020,PBANKA_093200,
barseq_0020,PBANKA_135740,
barseq_0020,PBANKA_131280,
barseq_0020,PBANKA_083300,
barseq_0020,PBANKA_093190,
barseq_0020,PBANKA_145950,
barseq_0020,PBANKA_071660,
barseq_0020,PBANKA_090260,
barseq_0020,PBANKA_103170,
barseq_0020,PBANKA_135610,
barseq_0020,PBANKA_093690,
barseq_0020,PBANKA_082160,
barseq_0020,PBANKA_092510,
barseq_0020,PBANKA_092090,
barseq_0020,PBANKA_040640,
barseq_0020,PBANKA_091150,
barseq_0020,PBANKA_091510,
barseq_0020,PBANKA_021450,
barseq_0020,PBANKA_030110,
barseq_0020,PBANKA_121440,
barseq_0020,PBANKA_050410,
barseq_0020,PBANKA_051535,
barseq_0020,PBANKA_092560,
barseq_0020,PBANKA_103440,
barseq_0020,PBANKA_070200,
barseq_0020,PBANKA_131540,
barseq_0020,PBANKA_130430,
barseq_0020,PBANKA_145870,
barseq_0020,p230p-tag,
barseq_0020,PBANKA_112390,
barseq_0020,PBANKA_122760,
barseq_0020,PBANKA_100920,
barseq_0020,PBANKA_092250,
barseq_0020,PBANKA_121180,
barseq_0020,PBANKA_100530,
barseq_0020,PBANKA_061970,
barseq_0020,PBANKA_092170,
barseq_0020,PBANKA_143360,
barseq_0020,PBANKA_122670,
barseq_0020,PBANKA_010260,
barseq_0020,PBANKA_041780,
barseq_0020,PBANKA_071310,
barseq_0020,PBANKA_090840,
barseq_0020,PBANKA_101910,
barseq_0020,PBANKA_051140,
barseq_0020,PBANKA_103210,
barseq_0020,PBANKA_112410,
barseq_0020,PBANKA_040690,
barseq_0020,PBANKA_091240,
barseq_0020,PBANKA_110760,
barseq_0020,PBANKA_141980,
barseq_0020,PBANKA_134640,
barseq_0020,PBANKA_102760,
barseq_0020,PBANKA_091940,
barseq_0020,PBANKA_143910,
barseq_0020,PBANKA_103970,
barseq_0020,PBANKA_080250,
barseq_0020,PBANKA_090860,
barseq_0020,PBANKA_134490,
barseq_0020,PBANKA_030950,
barseq_0020,PBANKA_100360,
barseq_0020,PBANKA_134700,
barseq_0020,PBANKA_100550,
barseq_0020,PBANKA_140920,
barseq_0020,PBANKA_080130,
barseq_0020,PBANKA_120180,
barseq_0020,PBANKA_144290,
barseq_0020,PBANKA_130340,
barseq_0020,PBANKA_051390,
barseq_0020,PBANKA_031660,
barseq_0020,PBANKA_100170,
barseq_0020,PBANKA_100010,
barseq_0020,PBANKA_110140,
barseq_0020,PBANKA_051490,
barseq_0020,PBANKA_083100,
barseq_0020,PBANKA_133270,
barseq_0020,PBANKA_072070,
barseq_0020,PBANKA_133460,
barseq_0020,PBANKA_141380,
barseq_0020,PBANKA_145700,
barseq_0020,PBANKA_083290,
barseq_0020,PBANKA_030450,
barseq_0020,PBANKA_010630,
barseq_0020,PBANKA_141200,
barseq_0020,PBANKA_071270,
barseq_0020,PBANKA_092970,
barseq_0020,PBANKA_101040,
barseq_0020,PBANKA_110330,
,,
barseq_0021,PBANKA_140160,
barseq_0021,PBANKA_031480,
barseq_0021,PBANKA_082870,
barseq_0021,PBANKA_103780,
barseq_0021,PBANKA_123730,
barseq_0021,PBANKA_146060,
barseq_0021,PBANKA_051500,
barseq_0021,PBANKA_113780,
barseq_0021,PBANKA_110420,
barseq_0021,PBANKA_020460,
barseq_0021,PBANKA_052170,
barseq_0021,PBANKA_051520,
barseq_0021,PBANKA_030670,
barseq_0021,PBANKA_110690,
barseq_0021,PBANKA_102010,
barseq_0021,PBANKA_041600,
barseq_0021,PBANKA_111530,
barseq_0021,PBANKA_082490,
barseq_0021,PBANKA_142310,
barseq_0021,PBANKA_072150,
barseq_0021,PBANKA_103440,
barseq_0021,PBANKA_081700,
barseq_0021,PBANKA_091170,
barseq_0021,PBANKA_120200,
barseq_0021,PBANKA_122440,
barseq_0021,PBANKA_122540,
barseq_0021,PBANKA_145910,
barseq_0021,PBANKA_133660,
barseq_0021,PBANKA_110650,
barseq_0021,PBANKA_133580,
barseq_0021,PBANKA_130520,
barseq_0021,PBANKA_124060,
barseq_0021,PBANKA_112810,
barseq_0021,PBANKA_080220,
barseq_0021,PBANKA_090590,
barseq_0021,PBANKA_133890,
barseq_0021,PBANKA_090380,
barseq_0021,PBANKA_122740,
barseq_0021,PBANKA_103540,
barseq_0021,PBANKA_100240,
barseq_0021,PBANKA_010290,
barseq_0021,PBANKA_110710,
barseq_0021,PBANKA_083560,
barseq_0021,PBANKA_062240,
barseq_0021,PBANKA_093210,
barseq_0021,PBANKA_136440,
barseq_0021,PBANKA_080960,
barseq_0021,PBANKA_091030,
barseq_0021,PBANKA_120800,
barseq_0021,PBANKA_030600-ko,
barseq_0021,PBANKA_031140,
,,
,,
barseq_0022,PBANKA_010700,PbGEM-266891
barseq_0022,PBANKA_140160,
barseq_0022,PBANKA_071870,PbGEM-331019
barseq_0022,PBANKA_080500,PbGEM-331347
barseq_0022,PBANKA_103780,
barseq_0022,PBANKA_130530,PbGEM-337515
barseq_0022,PBANKA_130510,PbGEM-310647
barseq_0022,PBANKA_144280,PbGEM-323859
barseq_0022,PBANKA_052090,PbGEM-329835
barseq_0022,PBANKA_112220,PbGEM-300531
barseq_0022,PBANKA_061450,PbGEM-278474
barseq_0022,PBANKA_040530,PbGEM-328875
barseq_0022,PBANKA_071070,PbGEM-330803
barseq_0022,PBANKA_140130,PbGEM-339323
barseq_0022,PBANKA_090640,PbGEM-332339
barseq_0022,PBANKA_082780,PbGEM-331875
barseq_0022,PBANKA_131250,PbGEM-337715
barseq_0022,PBANKA_110630,PbGEM-334819
barseq_0022,PBANKA_082110,PbGEM-285058
barseq_0022,PBANKA_051680,PbGEM-329699
barseq_0022,PBANKA_082010,PbGEM-285018
barseq_0022,PBANKA_140530,PbGEM-319107
barseq_0022,PBANKA_051500,
barseq_0022,PBANKA_110420,
barseq_0022,PBANKA_071620,PbGEM-330979
barseq_0022,PBANKA_102070,PbGEM-334035
barseq_0022,PBANKA_011040,PbGEM-267235
barseq_0022,PBANKA_041390,PbGEM-272786
barseq_0022,PBANKA_123750,PbGEM-308609
barseq_0022,PBANKA_133030,PbGEM-313957
barseq_0022,PBANKA_120780,PbGEM-304602
barseq_0022,PBANKA_011120,PbGEM-327827
barseq_0022,PBANKA_140020,PbGEM-318395
barseq_0022,PBANKA_080010,PbGEM-331123
barseq_0022,PBANKA_030150,PbGEM-269435
barseq_0022,PBANKA_120770,PbGEM-304586
barseq_0022,PBANKA_094390,PbGEM-292384
barseq_0022,PBANKA_130600,PbGEM-310775
barseq_0022,PBANKA_124430,PbGEM-309433
barseq_0022,PBANKA_090500,PbGEM-287538
barseq_0022,PBANKA_071500,PbGEM-330939
barseq_0022,PBANKA_040060,PbGEM-328747
barseq_0022,PBANKA_123290,PbGEM-337035
barseq_0022,PBANKA_112900,PbGEM-248759
barseq_0022,PBANKA_120260,PbGEM-336139
barseq_0022,PBANKA_093720,PbGEM-333123
barseq_0022,PBANKA_070150,PbGEM-330523
barseq_0022,PBANKA_103440,
barseq_0022,PBANKA_040050,PbGEM-328739
barseq_0022,PBANKA_133730,PbGEM-338443
barseq_0022,p230p-tag,
barseq_0022,PBANKA_121410,PbGEM-305458
barseq_0022,PBANKA_140940,PbGEM-319771
barseq_0022,PBANKA_090430,PbGEM-332307
barseq_0022,PBANKA_144330,PbGEM-323939
barseq_0022,PBANKA_110880,PbGEM-298837
barseq_0022,PBANKA_120240,PbGEM-336123
barseq_0022,PBANKA_093260,PbGEM-239492
barseq_0022,PBANKA_031110,PbGEM-270658
barseq_0022,PBANKA_040790,PbGEM-328955
barseq_0022,PBANKA_114230,PbGEM-335923
barseq_0022,PBANKA_071960,PbGEM-282394
barseq_0022,PBANKA_112790,PbGEM-335499
barseq_0022,PBANKA_101350,PbGEM-294400
barseq_0022,PBANKA_050360,PbGEM-273914
barseq_0022,PBANKA_130940,PbGEM-337643
barseq_0022,PBANKA_130150,PbGEM-337395
barseq_0022,PBANKA_071480,PbGEM-281826
barseq_0022,PBANKA_070320,PbGEM-280258
barseq_0022,PBANKA_113810,PbGEM-247030
barseq_0022,PBANKA_114370,
barseq_0022,PBANKA_060840,PbGEM-277802
barseq_0022,PBANKA_050840,PbGEM-274490
barseq_0022,PBANKA_120840,PbGEM-304706
barseq_0022,PBANKA_131080,PbGEM-311359
barseq_0022,PBANKA_101310,PbGEM-333795
barseq_0022,PBANKA_011000,PbGEM-267187
barseq_0022,PBANKA_040770,PbGEM-328939
barseq_0022,PBANKA_050380,PbGEM-329323
barseq_0022,PBANKA_051120,PbGEM-274946
barseq_0022,PBANKA_100590,PbGEM-333539
barseq_0022,PBANKA_140680,PbGEM-319387
barseq_0022,PBANKA_080400,PbGEM-331307
barseq_0022,PBANKA_113020,PbGEM-335611
barseq_0022,PBANKA_020010,PbGEM-327875
barseq_0022,PBANKA_051560,PbGEM-275514
barseq_0022,PBANKA_142810,PbGEM-321843
barseq_0022,PBANKA_051490,
barseq_0022,PBANKA_090780,PbGEM-287946
barseq_0022,PBANKA_070910,PbGEM-330763
barseq_0022,PBANKA_051420,PbGEM-329659
barseq_0022,PBANKA_134160,PbGEM-315381
barseq_0022,PBANKA_061410,PbGEM-330227
barseq_0022,PBANKA_030530,PbGEM-328475
barseq_0022,PBANKA_030600-ko,
barseq_0022,PBANKA_111570,PbGEM-335131
barseq_0022,PBANKA_080520,PbGEM-283418
barseq_0022,PBANKA_124080,PbGEM-308929
barseq_0022,PBANKA_090030,PbGEM-286938
barseq_0022,PBANKA_030600,PbGEM-328491
barseq_0022,PBANKA_031330,PbGEM-328667
,,
barseq_0024,p230p-tag,
barseq_0024,PBANKA_051490,
barseq_0024,PBANKA_051500,
barseq_0024,PBANKA_103780,
barseq_0024,PBANKA_103440,
barseq_0024,PBANKA_110420,
barseq_0024,PBANKA_140160,
barseq_0024,PBANKA_010220,
barseq_0024,PBANKA_010720,
barseq_0024,PBANKA_010780,
barseq_0024,PBANKA_020760,
barseq_0024,PBANKA_020890,
barseq_0024,PBANKA_021460,
barseq_0024,PBANKA_021550,
barseq_0024,PBANKA_030060,
barseq_0024,PBANKA_030600-ko,
barseq_0024,PBANKA_031000,
barseq_0024,PBANKA_031660,
barseq_0024,PBANKA_041065,
barseq_0024,PBANKA_041190,
barseq_0024,PBANKA_041540,
barseq_0024,PBANKA_041850,
barseq_0024,PBANKA_050060,
barseq_0024,PBANKA_050100,
barseq_0024,PBANKA_050120,
barseq_0024,PBANKA_050260,
barseq_0024,PBANKA_051080,
barseq_0024,PBANKA_051700,
barseq_0024,PBANKA_051810,
barseq_0024,PBANKA_051900,
barseq_0024,PBANKA_052320,
barseq_0024,PBANKA_052430,
barseq_0024,PBANKA_052480,
barseq_0024,PBANKA_060880,
barseq_0024,PBANKA_060990,
barseq_0024,PBANKA_061060,
barseq_0024,PBANKA_061310,
barseq_0024,PBANKA_061580,
barseq_0024,PBANKA_062320,
barseq_0024,PBANKA_070070,
barseq_0024,PBANKA_070120,
barseq_0024,PBANKA_070440,
barseq_0024,PBANKA_071420,
barseq_0024,PBANKA_080040,
barseq_0024,PBANKA_082420,
barseq_0024,PBANKA_082530,
barseq_0024,PBANKA_082630,
barseq_0024,PBANKA_083210,
barseq_0024,PBANKA_083610,
barseq_0024,PBANKA_083660,
barseq_0024,PBANKA_083680,
barseq_0024,PBANKA_090270,
barseq_0024,PBANKA_091510,
barseq_0024,PBANKA_092770,
barseq_0024,PBANKA_093120,
barseq_0024,PBANKA_093830,
barseq_0024,PBANKA_094130,
barseq_0024,PBANKA_100010,
barseq_0024,PBANKA_100060,
barseq_0024,PBANKA_100120,
barseq_0024,PBANKA_100760,
barseq_0024,PBANKA_100850,
barseq_0024,PBANKA_100860,
barseq_0024,PBANKA_101610,
barseq_0024,PBANKA_102390,
barseq_0024,PBANKA_102620,
barseq_0024,PBANKA_102910,
barseq_0024,PBANKA_104020,
barseq_0024,PBANKA_104030,
barseq_0024,PBANKA_110090,
barseq_0024,PBANKA_110100,
barseq_0024,PBANKA_110130,
barseq_0024,PBANKA_110140,
barseq_0024,PBANKA_110430,
barseq_0024,PBANKA_110500,
barseq_0024,PBANKA_111210,
barseq_0024,PBANKA_111760,
barseq_0024,PBANKA_112510,
barseq_0024,PBANKA_113870,
barseq_0024,PBANKA_113970,
barseq_0024,PBANKA_114590,
barseq_0024,PBANKA_120060,
barseq_0024,PBANKA_120520,
barseq_0024,PBANKA_120710,
barseq_0024,PBANKA_120790,
barseq_0024,PBANKA_120820,
barseq_0024,PBANKA_122090,
barseq_0024,PBANKA_123820,
barseq_0024,PBANKA_124380,
barseq_0024,PBANKA_124660,
barseq_0024,PBANKA_131150,
barseq_0024,PBANKA_131910,
barseq_0024,PBANKA_132070,
barseq_0024,PBANKA_132380,
barseq_0024,PBANKA_132420,
barseq_0024,PBANKA_132800,
barseq_0024,PBANKA_132960,
barseq_0024,PBANKA_133090,
barseq_0024,PBANKA_133220,
barseq_0024,PBANKA_133270,
barseq_0024,PBANKA_133430,
barseq_0024,PBANKA_133490,
barseq_0024,PBANKA_133500,
barseq_0024,PBANKA_133690,
barseq_0024,PBANKA_133810,
barseq_0024,PBANKA_134540,
barseq_0024,PBANKA_135800,
barseq_0024,PBANKA_140040,
barseq_0024,PBANKA_140060,
barseq_0024,PBANKA_140070,
barseq_0024,PBANKA_140330,
barseq_0024,PBANKA_143540,
barseq_0024,PBANKA_144790,
,,
barseq_0025,p230p-tag,
barseq_0025,PBANKA_051490,
barseq_0025,PBANKA_051500,
barseq_0025,PBANKA_103780,
barseq_0025,PBANKA_103440,
barseq_0025,PBANKA_110420,
barseq_0025,PBANKA_140160,
barseq_0025,PBANKA_010110,
barseq_0025,PBANKA_031500,
barseq_0025,PBANKA_040120,
barseq_0025,PBANKA_050120,
barseq_0025,PBANKA_050650,
barseq_0025,PBANKA_051980,
barseq_0025,PBANKA_061590,
barseq_0025,PBANKA_070270,
barseq_0025,PBANKA_071490,
barseq_0025,PBANKA_080810,
barseq_0025,PBANKA_081240,
barseq_0025,PBANKA_083310,
barseq_0025,PBANKA_090210,
barseq_0025,PBANKA_093350,
barseq_0025,PBANKA_093370,
barseq_0025,PBANKA_100210,
barseq_0025,PBANKA_100220,
barseq_0025,PBANKA_100630,
barseq_0025,PBANKA_102460,
barseq_0025,PBANKA_103830,
barseq_0025,PBANKA_112510,
barseq_0025,PBANKA_112810,
barseq_0025,PBANKA_113340,
barseq_0025,PBANKA_121770,
barseq_0025,PBANKA_130280,
barseq_0025,PBANKA_133820,
barseq_0025,PBANKA_134980,
barseq_0025,PBANKA_135750,
barseq_0025,PBANKA_141110,
,,
barseq_0026,PBANKA_020390,PbGEM-267843
barseq_0026,PBANKA_000330,PbGEM-327467
barseq_0026,PBANKA_040370,PbGEM-271578
barseq_0026,PBANKA_140160,NA
barseq_0026,PBANKA_133830,PbGEM-314901
barseq_0026,PBANKA_094360,PbGEM-292352
barseq_0026,PBANKA_103780,NA
barseq_0026,PBANKA_050370,PbGEM-273930
barseq_0026,PBANKA_070260,PbGEM-280154
barseq_0026,PBANKA_010400,PbGEM-266435
barseq_0026,PBANKA_120250,PbGEM-336131
barseq_0026,PBANKA_101370,PbGEM-333811
barseq_0026,PBANKA_135910,PbGEM-317555
barseq_0026,PBANKA_122150,PbGEM-306442
barseq_0026,PBANKA_110350,PbGEM-334715
barseq_0026,PBANKA_061000,PbGEM-330123
barseq_0026,PBANKA_051500,NA
barseq_0026,PBANKA_110420,NA
barseq_0026,PBANKA_040540,PbGEM-328883
barseq_0026,PBANKA_091160,PbGEM-288426
barseq_0026,PBANKA_070460,PbGEM-280458
barseq_0026,PBANKA_121990,PbGEM-306210
barseq_0026,PBANKA_134830,PbGEM-338787
barseq_0026,PBANKA_140220,PbGEM-318675
barseq_0026,PBANKA_130200,PbGEM-337411
barseq_0026,PBANKA_030180,PbGEM-269451
barseq_0026,PBANKA_123720,PbGEM-337147
barseq_0026,PBANKA_093700,PbGEM-291616
barseq_0026,PBANKA_145860,PbGEM-341035
barseq_0026,PBANKA_040170,PbGEM-328771
barseq_0026,PBANKA_030200,PbGEM-328379
barseq_0026,PBANKA_110230,PbGEM-334675
barseq_0026,PBANKA_060300,PbGEM-277090
barseq_0026,PBANKA_140390,PbGEM-339435
barseq_0026,PBANKA_100190,PbGEM-292680
barseq_0026,PBANKA_103440,NA
barseq_0026,p230p-tag,NA
barseq_0026,PBANKA_090400,PbGEM-287418
barseq_0026,PBANKA_123420,PbGEM-308226
barseq_0026,PBANKA_130110,PbGEM-337387
barseq_0026,PBANKA_090150,PbGEM-287066
barseq_0026,PBANKA_131110,PbGEM-311415
barseq_0026,PBANKA_120090,PbGEM-303602
barseq_0026,PBANKA_140240,PbGEM-339371
barseq_0026,PBANKA_061340,PbGEM-330211
barseq_0026,PBANKA_135190,PbGEM-338851
barseq_0026,PBANKA_123180,PbGEM-337011
barseq_0026,PBANKA_124000,PbGEM-337195
barseq_0026,PBANKA_041750,PbGEM-273266
barseq_0026,PBANKA_010480,PbGEM-327651
barseq_0026,PBANKA_110290,PbGEM-298133
barseq_0026,PBANKA_121920,PbGEM-336627
barseq_0026,PBANKA_040090,PbGEM-328755
barseq_0026,PBANKA_030100,PbGEM-328355
barseq_0026,PBANKA_140210,PbGEM-339363
barseq_0026,PBANKA_061380,PbGEM-330219
barseq_0026,PBANKA_120410,PbGEM-336163
barseq_0026,PBANKA_123390,PbGEM-308170
barseq_0026,PBANKA_140310,PbGEM-339395
barseq_0026,PBANKA_120280,PbGEM-303858
barseq_0026,PBANKA_101560,PbGEM-333875
barseq_0026,PBANKA_080920,PbGEM-283850
barseq_0026,PBANKA_142360,PbGEM-339955
barseq_0026,PBANKA_146300,PbGEM-326387
barseq_0026,PBANKA_040340,PbGEM-271546
barseq_0026,PBANKA_090370,PbGEM-287402
barseq_0026,PBANKA_092450,PbGEM-289905
barseq_0026,PBANKA_131930,PbGEM-312485
barseq_0026,PBANKA_090170,PbGEM-287082
barseq_0026,PBANKA_110390,PbGEM-298253
barseq_0026,PBANKA_100350,PbGEM-333467
barseq_0026,PBANKA_132400,PbGEM-313181
barseq_0026,PBANKA_062050,PbGEM-330371
barseq_0026,PBANKA_051090,PbGEM-329555
barseq_0026,PBANKA_080160,PbGEM-331211
barseq_0026,PBANKA_143880,PbGEM-323307
barseq_0026,PBANKA_051130,PbGEM-329563
barseq_0026,PBANKA_130910,PbGEM-311175
barseq_0026,PBANKA_020260,PbGEM-327907
barseq_0026,PBANKA_071780,PbGEM-282170
barseq_0026,PBANKA_120230,PbGEM-303794
barseq_0026,PBANKA_031560,PbGEM-271178
barseq_0026,PBANKA_094080,PbGEM-292128
barseq_0026,PBANKA_103390,PbGEM-334451
barseq_0026,PBANKA_142020,PbGEM-339859
barseq_0026,PBANKA_110340,PbGEM-334707
barseq_0026,PBANKA_060340,PbGEM-277162
barseq_0026,PBANKA_101500,PbGEM-294536
barseq_0026,PBANKA_040290,PbGEM-271498
barseq_0026,PBANKA_103940,PbGEM-297550
barseq_0026,PBANKA_081920,PbGEM-284938
barseq_0026,PBANKA_051490,NA
barseq_0026,PBANKA_113930,PbGEM-302666
barseq_0026,PBANKA_131830,PbGEM-312349
barseq_0026,PBANKA_090200,PbGEM-332227
barseq_0026,PBANKA_050280,PbGEM-329291
barseq_0026,PBANKA_030210,PbGEM-328387
barseq_0026,PBANKA_030600-ko,NA
barseq_0026,PBANKA_140140,PbGEM-339331
,,
,,
,,
barseq_0027,PBANKA_120110,PbGEM-303650
barseq_0027,PBANKA_140160,NA
barseq_0027,PBANKA_110520,PbGEM-298429
barseq_0027,PBANKA_011030,PbGEM-267219
barseq_0027,PBANKA_090630,PbGEM-287706
barseq_0027,PBANKA_110890,PbGEM-298853
barseq_0027,PBANKA_100430,PbGEM-333491
barseq_0027,PBANKA_103780,NA
barseq_0027,PBANKA_080370,PbGEM-331291
barseq_0027,PBANKA_140520,PbGEM-319091
barseq_0027,PBANKA_140430,PbGEM-339443
barseq_0027,PBANKA_050780,PbGEM-274386
barseq_0027,PBANKA_070610,PbGEM-280674
barseq_0027,PBANKA_110970,PbGEM-334963
barseq_0027,PBANKA_020530,PbGEM-328003
barseq_0027,PBANKA_051500,NA
barseq_0027,PBANKA_110420,NA
barseq_0027,PBANKA_130400,PbGEM-310447
barseq_0027,PBANKA_090970,PbGEM-288154
barseq_0027,PBANKA_141060,PbGEM-339643
barseq_0027,PBANKA_130480,PbGEM-310583
barseq_0027,PBANKA_140690,PbGEM-339523
barseq_0027,PBANKA_120850,PbGEM-304722
barseq_0027,PBANKA_110950,PbGEM-298917
barseq_0027,PBANKA_020670,PbGEM-268195
barseq_0027,PBANKA_060540,PbGEM-277418
barseq_0027,PBANKA_040950,PbGEM-272202
barseq_0027,PBANKA_010530,PbGEM-327675
barseq_0027,PBANKA_110170,PbGEM-297933
barseq_0027,PBANKA_010960,PbGEM-267131
barseq_0027,PBANKA_100970,PbGEM-293896
barseq_0027,PBANKA_070640,PbGEM-330699
barseq_0027,PBANKA_080110,PbGEM-282906
barseq_0027,PBANKA_040360,PbGEM-328819
barseq_0027,PBANKA_031050,PbGEM-328595
barseq_0027,PBANKA_100500,PbGEM-293232
barseq_0027,PBANKA_040490,PbGEM-328851
barseq_0027,PBANKA_120570,PbGEM-304362
barseq_0027,PBANKA_090690,PbGEM-332355
barseq_0027,PBANKA_080610,PbGEM-331387
barseq_0027,PBANKA_050540,PbGEM-274138
barseq_0027,PBANKA_090460,PbGEM-287482
barseq_0027,PBANKA_021070,PbGEM-268787
barseq_0027,PBANKA_040500,PbGEM-271730
barseq_0027,PBANKA_103440,NA
barseq_0027,p230p-tag,NA
barseq_0027,PBANKA_070990,PbGEM-281298
barseq_0027,PBANKA_050970,PbGEM-329507
barseq_0027,PBANKA_090810,PbGEM-332379
barseq_0027,PBANKA_050590,PbGEM-329379
barseq_0027,PBANKA_060970,PbGEM-277914
barseq_0027,PBANKA_100080,PbGEM-292520
barseq_0027,PBANKA_090530,PbGEM-332323
barseq_0027,PBANKA_010580,PbGEM-266691
barseq_0027,PBANKA_030660,PbGEM-328507
barseq_0027,PBANKA_070570,PbGEM-330667
barseq_0027,PBANKA_120810,PbGEM-336275
barseq_0027,PBANKA_070550,PbGEM-280570
barseq_0027,PBANKA_020750,PbGEM-268323
barseq_0027,PBANKA_100690,PbGEM-293520
barseq_0027,PBANKA_040980,PbGEM-272242
barseq_0027,PBANKA_140840,PbGEM-319555
barseq_0027,PBANKA_040590,PbGEM-271858
barseq_0027,PBANKA_020810,PbGEM-268427
barseq_0027,PBANKA_020620,PbGEM-268147
barseq_0027,PBANKA_011130,PbGEM-327835
barseq_0027,PBANKA_080360,PbGEM-283154
barseq_0027,PBANKA_121160,PbGEM-305122
barseq_0027,PBANKA_080730,PbGEM-283610
barseq_0027,PBANKA_110820,PbGEM-334907
barseq_0027,PBANKA_020960,PbGEM-328107
barseq_0027,PBANKA_120360,PbGEM-303986
barseq_0027,PBANKA_070160,PbGEM-280066
barseq_0027,PBANKA_140350,PbGEM-339411
barseq_0027,PBANKA_060780,PbGEM-330083
barseq_0027,PBANKA_050520,PbGEM-329355
barseq_0027,PBANKA_070690,PbGEM-280818
barseq_0027,PBANKA_030810,PbGEM-270235
barseq_0027,PBANKA_020710,PbGEM-268283
barseq_0027,PBANKA_110470,PbGEM-334779
barseq_0027,PBANKA_130710,PbGEM-310911
barseq_0027,PBANKA_100370,PbGEM-333475
barseq_0027,PBANKA_050530,PbGEM-329363
barseq_0027,PBANKA_030650,PbGEM-270099
barseq_0027,PBANKA_050630,PbGEM-329395
barseq_0027,PBANKA_020680,PbGEM-268219
barseq_0027,PBANKA_080480,PbGEM-283330
barseq_0027,PBANKA_121050,PbGEM-304914
barseq_0027,PBANKA_110740,PbGEM-298685
barseq_0027,PBANKA_080550,PbGEM-283466
barseq_0027,PBANKA_051490,NA
barseq_0027,PBANKA_031130,PbGEM-270690
barseq_0027,PBANKA_130180,PbGEM-337403
barseq_0027,PBANKA_090880,PbGEM-288090
barseq_0027,PBANKA_130310,PbGEM-310335
barseq_0027,PBANKA_030600-ko,NA
barseq_0027,PBANKA_010660,PbGEM-266819
barseq_0027,PBANKA_100600,PbGEM-333547
barseq_0027,PBANKA_090620,PbGEM-287690
barseq_0027,PBANKA_070310,PbGEM-330563
barseq_0027,PBANKA_060090,PbGEM-329923
,,
,,
barseq_0028,PBANKA_031300,PbGEM-328659
barseq_0028,PBANKA_010870,PbGEM-327795
barseq_0028,PBANKA_041340,PbGEM-329075
barseq_0028,PBANKA_140160,NA
barseq_0028,PBANKA_111450,PbGEM-299483
barseq_0028,PBANKA_010890,PbGEM-267067
barseq_0028,PBANKA_051050,PbGEM-329539
barseq_0028,PBANKA_061300,PbGEM-278298
barseq_0028,PBANKA_020780,PbGEM-268363
barseq_0028,PBANKA_010690,PbGEM-327747
barseq_0028,PBANKA_103780,NA
barseq_0028,PBANKA_080880,PbGEM-283810
barseq_0028,PBANKA_121590,PbGEM-336523
barseq_0028,PBANKA_121330,NA
barseq_0028,PBANKA_051260,PbGEM-275090
barseq_0028,PBANKA_010640,PbGEM-327731
barseq_0028,PBANKA_121000,PbGEM-304850
barseq_0028,PBANKA_041140,PbGEM-272418
barseq_0028,PBANKA_050790,PbGEM-329451
barseq_0028,PBANKA_040810,PbGEM-272106
barseq_0028,PBANKA_051500,NA
barseq_0028,PBANKA_110420,NA
barseq_0028,PBANKA_021200,PbGEM-268883
barseq_0028,PBANKA_090940,PbGEM-288138
barseq_0028,PBANKA_071280,PbGEM-281650
barseq_0028,PBANKA_051290,PbGEM-275146
barseq_0028,PBANKA_091220,PbGEM-332507
barseq_0028,PBANKA_140890,PbGEM-339579
barseq_0028,PBANKA_021240,PbGEM-328211
barseq_0028,PBANKA_121380,PbGEM-305410
barseq_0028,PBANKA_100440,PbGEM-293128
barseq_0028,PBANKA_031230,PbGEM-270858
barseq_0028,PBANKA_070560,PbGEM-330659
barseq_0028,PBANKA_081140,PbGEM-331499
barseq_0028,PBANKA_020730,PbGEM-268307
