gene,csome,start,end,strand
PBANKA_0912400,9,467772,470299,forward
PBANKA_0912500,9,470679,472478,reverse
PBANKA_0912600,9,473402,483432,reverse
PBANKA_0912700,9,486809,489203,forward
PBANKA_0912800,9,489992,490435,reverse
PBANKA_0912900,9,491224,491697,forward
PBANKA_0913000,9,491987,497597,reverse
PBANKA_0913100,9,498541,500153,forward
PBANKA_0913200,9,502649,503896,forward
PBANKA_0913300,9,504837,508035,forward
PBANKA_0913400,9,509205,510938,forward
PBANKA_0913500,9,512055,513684,reverse
PBANKA_0913600,9,514313,516175,reverse
PBANKA_0913700,9,517253,518737,reverse
PBANKA_0913800,9,520115,524627,forward
PBANKA_0913900,9,525803,530596,reverse
PBANKA_0914000,9,532080,533207,forward
PBANKA_0914100,9,533531,539818,reverse
PBANKA_0914200,9,541415,546949,reverse
PBANKA_0914300,9,549526,550797,forward
PBANKA_0914400,9,551624,553615,reverse
PBANKA_0914500,9,556382,560480,reverse
PBANKA_0914600,9,561714,564205,reverse
PBANKA_0914700,9,565431,567555,reverse
PBANKA_0914800,9,568418,570256,forward
PBANKA_0914900,9,570564,571849,reverse
PBANKA_0915000,9,573540,575210,reverse
PBANKA_0915100,9,576974,578095,reverse
PBANKA_0915200,9,580909,584874,forward
PBANKA_0915300,9,585333,588509,reverse
PBANKA_0915400,9,589930,590019,reverse
PBANKA_0915500,9,591133,591732,reverse
PBANKA_0915600,9,592875,593651,reverse
PBANKA_0915700,9,594650,595654,reverse
PBANKA_0915800,9,596217,597466,forward
PBANKA_0915900,9,597893,601921,reverse
PBANKA_0916000,9,603855,607196,forward
PBANKA_0916100,9,607834,608655,reverse
PBANKA_0916200,9,611343,613111,forward
PBANKA_0916300,9,614842,617580,forward
PBANKA_0916400,9,618560,620887,reverse
PBANKA_0916500,9,623708,625864,forward
PBANKA_0916600,9,627356,630946,forward
PBANKA_0916650,9,631919,632808,forward
PBANKA_0916700,9,634570,635361,forward
PBANKA_0916800,9,636875,641537,forward
PBANKA_0916900,9,642119,643456,forward
PBANKA_0917000,9,643660,645736,reverse
PBANKA_0917100,9,646946,648832,forward
PBANKA_0917200,9,649954,650388,forward
PBANKA_0917300,9,650848,654593,reverse
PBANKA_0917400,9,655120,656909,reverse
PBANKA_0917500,9,659130,663992,forward
PBANKA_0917700,9,664052,666922,reverse
PBANKA_0917800,9,667362,671214,reverse
PBANKA_0917900,9,672339,673694,reverse
PBANKA_0917980,9,675732,675837,reverse
PBANKA_0917990,9,675988,676082,reverse
PBANKA_0918000,9,676248,677195,reverse
PBANKA_0918100,9,679335,679580,forward
PBANKA_0918200,9,680989,683202,forward
PBANKA_0918300,9,683880,685382,reverse
PBANKA_0918400,9,687740,688573,reverse
PBANKA_0918500,9,690220,690750,forward
PBANKA_0918600,9,692141,695191,reverse
PBANKA_0918700,9,696116,698543,reverse
PBANKA_0918800,9,700128,701981,forward
PBANKA_0918900,9,703423,708786,forward
PBANKA_0919000,9,709116,710987,reverse
PBANKA_0919100,9,713958,715124,reverse
PBANKA_0919200,9,716921,717697,forward
PBANKA_0919300,9,718082,719508,reverse
PBANKA_0919400,9,720749,723015,reverse
PBANKA_0919500,9,724399,725787,reverse
PBANKA_0919600,9,728225,730222,forward
PBANKA_0919700,9,731303,733258,reverse
PBANKA_0919800,9,734076,736486,forward
PBANKA_0919900,9,737188,741888,forward
PBANKA_0920000,9,742494,742904,reverse
PBANKA_0920100,9,743825,744906,forward
PBANKA_0920300,9,745515,748222,reverse
PBANKA_0920400,9,749552,755704,reverse
PBANKA_0920500,9,757392,759149,forward
PBANKA_0920600,9,760364,762844,forward
PBANKA_0920700,9,763560,765264,forward
PBANKA_0920800,9,765984,767838,reverse
PBANKA_0920900,9,769033,771972,reverse
PBANKA_0921000,9,772564,773307,reverse
PBANKA_0921100,9,774736,775593,forward
PBANKA_0921200,9,776152,776534,reverse
PBANKA_0921300,9,778621,779148,forward
PBANKA_0921400,9,780759,782488,forward
PBANKA_0921500,9,783766,784421,forward
PBANKA_0921600,9,785582,787768,reverse
PBANKA_0921700,9,791501,796039,forward
PBANKA_0921800,9,797080,798858,forward
PBANKA_0921900,9,799560,803066,reverse
PBANKA_0922000,9,804798,806558,reverse
PBANKA_0922100,9,808973,809654,forward
PBANKA_0922200,9,811047,814304,forward
PBANKA_0922300,9,814971,817643,forward
PBANKA_0922400,9,817933,818229,reverse
PBANKA_0922500,9,820799,822981,forward
PBANKA_0922600,9,823893,826099,forward
PBANKA_0922700,9,827305,827834,forward
PBANKA_0922800,9,829562,829933,forward
PBANKA_0922900,9,831402,832827,forward
PBANKA_0923000,9,833446,837678,reverse
PBANKA_0923100,9,839192,840504,forward
PBANKA_0923200,9,841590,843071,reverse
PBANKA_0923300,9,843953,845551,forward
PBANKA_0923400,9,846200,847064,reverse
PBANKA_0923500,9,849032,850060,forward
PBANKA_0923600,9,851487,852479,forward
PBANKA_0923700,9,853968,855272,forward
PBANKA_0923800,9,855768,857537,reverse
PBANKA_0923900,9,858899,859759,forward
PBANKA_0924000,9,860769,862501,reverse
PBANKA_0924100,9,865750,867288,forward
PBANKA_0924200,9,867870,872060,forward
PBANKA_0924300,9,872565,874383,reverse
PBANKA_0924400,9,876152,876869,reverse
PBANKA_0924500,9,878040,881747,reverse
PBANKA_0924600,9,882742,883417,reverse
PBANKA_0924700,9,884331,886523,reverse
PBANKA_0924800,9,888401,891979,forward
PBANKA_0924900,9,893315,895125,reverse
PBANKA_0925000,9,897112,898884,reverse
PBANKA_0925100,9,899427,901964,reverse
PBANKA_0925200,9,903658,909578,reverse
PBANKA_0925300,9,913919,919780,forward
PBANKA_0925400,9,920490,936218,reverse
PBANKA_0925500,9,937351,942545,reverse
PBANKA_0925600,9,944671,945468,forward
PBANKA_0925700,9,945534,953424,reverse
PBANKA_0925800,9,954265,959397,reverse
PBANKA_0925900,9,959999,963361,reverse
PBANKA_0926000,9,964700,965755,reverse
PBANKA_0926100,9,966604,969212,forward
PBANKA_0926200,9,969684,971645,forward
PBANKA_0926300,9,972144,973834,forward
PBANKA_0926400,9,974532,976118,forward
PBANKA_0926500,9,981583,986517,forward
PBANKA_0926600,9,986773,989094,reverse
PBANKA_0926700,9,991568,992293,forward
PBANKA_0926800,9,993118,994695,forward
PBANKA_0926900,9,994973,996722,reverse
PBANKA_0927000,9,999590,1004005,forward
PBANKA_0927100,9,1004512,1005381,forward
PBANKA_0927200,9,1006398,1011157,forward
PBANKA_0927300,9,1011557,1013091,reverse
PBANKA_0927400,9,1014113,1014481,reverse
PBANKA_0927500,9,1014486,1014722,reverse
PBANKA_0927600,9,1016413,1019658,forward
PBANKA_0927700,9,1020481,1026658,forward
PBANKA_0927800,9,1026757,1029094,reverse
PBANKA_0927900,9,1030834,1032245,reverse
PBANKA_0928000,9,1033436,1033848,reverse
PBANKA_0928100,9,1035682,1036741,reverse
PBANKA_0928200,9,1037620,1040926,reverse
PBANKA_0928300,9,1042096,1046091,reverse
PBANKA_0928400,9,1047728,1048804,reverse
PBANKA_0928500,9,1052114,1055029,forward
PBANKA_0928600,9,1055840,1057344,reverse
PBANKA_0928700,9,1058206,1063536,reverse
PBANKA_0928800,9,1065262,1066176,forward
PBANKA_0928900,9,1067631,1068199,forward
PBANKA_0929000,9,1068548,1069768,reverse
PBANKA_0929100,9,1071065,1072015,forward
PBANKA_0929200,9,1072296,1073567,reverse
PBANKA_0929300,9,1074152,1076122,forward
PBANKA_0929400,9,1077360,1081430,forward
PBANKA_0929500,9,1082510,1083970,forward
PBANKA_0929600,9,1085115,1086614,reverse
PBANKA_0929700,9,1089260,1090180,forward
PBANKA_0929800,9,1090809,1094561,reverse
PBANKA_0929900,9,1096379,1098787,forward
PBANKA_0930000,9,1099442,1099987,reverse
PBANKA_0930100,9,1100858,1104542,reverse
PBANKA_0930200,9,1106071,1108650,forward
PBANKA_0930300,9,1111332,1112130,forward
PBANKA_0930400,9,1112864,1114055,reverse
PBANKA_0930500,9,1114428,1116077,forward
PBANKA_0930600,9,1116349,1117386,reverse
PBANKA_0930700,9,1119341,1119727,reverse
PBANKA_0930800,9,1120897,1125654,reverse
PBANKA_0930900,9,1126472,1127731,reverse
PBANKA_0931000,9,1129534,1133065,forward
PBANKA_0931100,9,1133956,1135782,forward
PBANKA_0931200,9,1139058,1142155,forward
PBANKA_0931300,9,1144938,1146983,forward
PBANKA_0931400,9,1148327,1150627,forward
PBANKA_0931500,9,1151253,1152614,reverse
PBANKA_0931600,9,1155120,1156391,forward
PBANKA_0931700,9,1156596,1157909,reverse
PBANKA_0931800,9,1158500,1159898,forward
PBANKA_0931900,9,1161467,1165756,forward
PBANKA_0932000,9,1166868,1169639,forward
PBANKA_0932100,9,1170525,1172638,reverse
PBANKA_0932200,9,1175534,1176326,forward
PBANKA_0932300,9,1176835,1178116,reverse
PBANKA_0932400,9,1179508,1180914,forward
PBANKA_0932500,9,1181616,1184899,reverse
PBANKA_0932600,9,1187609,1189728,forward
PBANKA_0932700,9,1190170,1190977,reverse
PBANKA_0932800,9,1191516,1198898,reverse
PBANKA_0932900,9,1200148,1202569,forward
PBANKA_0933000,9,1202756,1205942,reverse
PBANKA_0933100,9,1208514,1209470,reverse
PBANKA_0933200,9,1210250,1211464,reverse
PBANKA_0933300,9,1212075,1213916,forward
PBANKA_0933400.1,9,1215242,1217680,forward
PBANKA_0933400.2,9,1215242,1217680,forward
PBANKA_0933500,9,1218533,1219839,reverse
PBANKA_0933600,9,1221092,1221811,reverse
PBANKA_0933700,9,1224559,1226130,forward
PBANKA_0933800,9,1227812,1229905,forward
PBANKA_0933900,9,1230859,1231920,reverse
PBANKA_0934000,9,1232788,1233903,reverse
PBANKA_0934100,9,1234864,1237125,reverse
PBANKA_0934200,9,1238848,1240502,forward
PBANKA_0934300,9,1241212,1242255,reverse
PBANKA_0934400,9,1243474,1243994,reverse
PBANKA_0934500,9,1248156,1248821,forward
PBANKA_0934600,9,1249184,1266006,reverse
PBANKA_0934700,9,1267945,1270219,forward
PBANKA_0934800,9,1270626,1271867,reverse
PBANKA_0934900,9,1272651,1276443,reverse
PBANKA_0935000,9,1277626,1279398,forward
PBANKA_0935100,9,1280052,1280885,reverse
PBANKA_0935200,9,1282151,1282726,reverse
PBANKA_0935300,9,1284041,1286680,forward
PBANKA_0935400,9,1287131,1288198,reverse
PBANKA_0935500,9,1289270,1296283,reverse
PBANKA_0935600,9,1297745,1298493,reverse
PBANKA_0935700,9,1298864,1300175,reverse
PBANKA_0935800,9,1300701,1302187,reverse
PBANKA_0935900,9,1302852,1305128,forward
PBANKA_0936000,9,1305764,1308103,reverse
PBANKA_0936100,9,1310320,1310956,forward
PBANKA_0936200,9,1311124,1311687,forward
PBANKA_0936300,9,1313158,1314063,forward
PBANKA_0936400,9,1314703,1316567,forward
PBANKA_0936500,9,1317967,1319016,forward
PBANKA_0936600,9,1319640,1321109,reverse
PBANKA_0936700,9,1322109,1323671,forward
PBANKA_0936800,9,1324372,1325731,forward
PBANKA_0936900,9,1325818,1327402,reverse
PBANKA_0937000,9,1328739,1329890,forward
PBANKA_0937100,9,1330300,1333271,reverse
PBANKA_0937200.1,9,1335344,1339638,reverse
PBANKA_0937200.2,9,1335344,1339638,reverse
PBANKA_0937300,9,1342878,1343999,forward
PBANKA_0937400,9,1344906,1348490,reverse
PBANKA_0937500,9,1349945,1352020,reverse
PBANKA_0937600,9,1353517,1354085,reverse
PBANKA_0937700,9,1354670,1355459,reverse
PBANKA_0937750,9,1356749,1356834,forward
PBANKA_0937800,9,1358848,1361502,forward
PBANKA_0937840,9,1360289,1360368,forward
PBANKA_0937860,9,1360985,1361080,forward
PBANKA_0937880,9,1361814,1361879,forward
PBANKA_0937900,9,1362687,1364329,forward
PBANKA_0938000,9,1365493,1368995,forward
PBANKA_0938050,9,1370188,1370279,forward
PBANKA_0938100,9,1370768,1372039,reverse
PBANKA_0938200,9,1372408,1373099,reverse
PBANKA_0938300,9,1375279,1376940,forward
PBANKA_0938400,9,1379325,1380353,forward
PBANKA_0938500,9,1381442,1382746,reverse
PBANKA_0938600,9,1384165,1385172,reverse
PBANKA_0938700,9,1387650,1388147,reverse
PBANKA_0938800,9,1388739,1391212,reverse
PBANKA_0938900,9,1393158,1394702,reverse
PBANKA_0939000,9,1397118,1402205,forward
PBANKA_0939100,9,1409725,1414708,forward
PBANKA_0939200,9,1415971,1417830,reverse
PBANKA_0939300,9,1420061,1423264,forward
PBANKA_0939400,9,1423883,1425125,forward
PBANKA_0939500,9,1426056,1427105,forward
PBANKA_0939600,9,1431367,1441257,forward
PBANKA_0939700,9,1441899,1444931,reverse
PBANKA_0939800,9,1445937,1448582,reverse
PBANKA_0939900,9,1450437,1451340,reverse
PBANKA_0940000,9,1452818,1453510,reverse
PBANKA_0940100,9,1454040,1458831,reverse
PBANKA_0940200,9,1459767,1462508,forward
PBANKA_0940300,9,1462842,1466213,reverse
PBANKA_0940400,9,1467163,1472075,forward
PBANKA_0940500,9,1472622,1472993,reverse
PBANKA_0940600,9,1473786,1476493,forward
PBANKA_0940700,9,1476673,1479180,reverse
PBANKA_0940800,9,1479963,1481275,reverse
PBANKA_0940900,9,1482821,1484248,forward
PBANKA_0941000,9,1484714,1485115,reverse
PBANKA_0941100,9,1486464,1488566,reverse
PBANKA_0941200,9,1490438,1491961,reverse
PBANKA_0941300,9,1494685,1496925,forward
PBANKA_0941400,9,1497207,1497878,reverse
PBANKA_0941500,9,1499958,1501019,forward
PBANKA_0941600,9,1502753,1505020,forward
PBANKA_0941700,9,1505925,1508917,forward
PBANKA_0941800,9,1510191,1510547,reverse
PBANKA_0941900,9,1513619,1513930,forward
PBANKA_0942000,9,1515422,1518772,reverse
PBANKA_0942100,9,1522771,1524978,reverse
PBANKA_0942200,9,1526499,1527620,forward
PBANKA_0942300,9,1527974,1529683,reverse
PBANKA_0942400,9,1530822,1532585,forward
PBANKA_0942500,9,1533342,1534738,reverse
PBANKA_0942600,9,1536391,1539163,forward
PBANKA_0942700,9,1541635,1546060,forward
PBANKA_0942800,9,1547085,1548779,forward
PBANKA_0942900,9,1550738,1552989,forward
PBANKA_0943000,9,1553106,1553285,reverse
PBANKA_0943100,9,1554259,1563132,reverse
PBANKA_0943200,9,1565809,1566540,reverse
PBANKA_0943300,9,1568328,1569845,reverse
PBANKA_0943400,9,1572205,1575788,forward
PBANKA_0943500,9,1576174,1580196,reverse
PBANKA_0943541,9,1580852,1580935,forward
PBANKA_0943561,9,1581489,1581560,reverse
PBANKA_0943600,9,1584126,1584783,forward
PBANKA_0943700,9,1586373,1587149,forward
PBANKA_0943800,9,1589372,1590562,forward
PBANKA_0943900,9,1593446,1595522,forward
PBANKA_0944000,9,1600494,1601727,forward
PBANKA_0944021,9,1604589,1605403,reverse
PBANKA_0944041,9,1607041,1615489,reverse
PBANKA_0944061,9,1621446,1622514,forward
PBANKA_0944081,9,1624999,1626104,forward
PBANKA_0944101,9,1628738,1629844,forward
PBANKA_0944121,9,1631196,1631982,forward
PBANKA_1000011,10,1847,10268,forward
PBANKA_1000021,10,11471,13055,forward
PBANKA_1000031,10,14535,15646,reverse
PBANKA_1000041,10,18312,19225,reverse
PBANKA_1000051,10,20337,21860,forward
PBANKA_1000061,10,22360,23439,reverse
PBANKA_1000071,10,25982,26891,reverse
PBANKA_1000081,10,28321,31183,reverse
PBANKA_1000091,10,33947,35070,reverse
PBANKA_1000100,10,40827,49186,forward
PBANKA_1000200,10,50540,52159,forward
PBANKA_1000300,10,53159,54366,reverse
PBANKA_1000400,10,55767,57301,reverse
PBANKA_1000451,10,58393,59454,forward
PBANKA_1000500,10,60958,62961,reverse
PBANKA_1000600,10,65304,66403,forward
PBANKA_1000651,10,68139,68212,forward
PBANKA_1000700,10,68912,70606,reverse
PBANKA_1000800,10,71642,72712,forward
PBANKA_1000900,10,73156,74160,reverse
PBANKA_1001000,10,75379,85747,forward
PBANKA_1001100,10,87146,88306,forward
PBANKA_1001200,10,89790,92705,forward
PBANKA_1001300,10,93404,95906,reverse
PBANKA_1001400,10,100930,103752,reverse
PBANKA_1001500,10,106618,108693,reverse
PBANKA_1001600,10,113306,116886,forward
PBANKA_1001700,10,117475,118033,reverse
PBANKA_1001800,10,118908,129336,reverse
PBANKA_1001900,10,131268,131827,reverse
PBANKA_1002000,10,132916,136098,reverse
PBANKA_1002100,10,137743,138801,reverse
PBANKA_1002200,10,140415,141833,reverse
PBANKA_1002300,10,146703,158627,forward
PBANKA_1002400,10,158869,161537,reverse
PBANKA_1002500,10,162389,164357,reverse
PBANKA_1002600,10,165645,166841,reverse
PBANKA_1002700,10,168063,170286,reverse
PBANKA_1002800,10,171451,176105,reverse
PBANKA_1002900,10,179420,182167,forward
PBANKA_1003000,10,183231,190310,reverse
PBANKA_1003100,10,193714,202860,forward
PBANKA_1003200,10,203579,204524,reverse
PBANKA_1003300,10,205453,207480,forward
PBANKA_1003400,10,208170,214958,reverse
PBANKA_1003500,10,218044,218358,forward
PBANKA_1003600,10,219228,221793,reverse
PBANKA_1003700,10,223874,225427,forward
PBANKA_1003800,10,226677,228317,reverse
PBANKA_1003900,10,230862,231395,forward
PBANKA_1004000,10,232788,234603,forward
PBANKA_1004100,10,234990,237411,reverse
PBANKA_1004200,10,239361,239768,forward
PBANKA_1004300,10,240422,244590,forward
PBANKA_1004400,10,244625,246057,reverse
PBANKA_1004500,10,246898,255237,reverse
PBANKA_1004600,10,255975,256907,reverse
PBANKA_1004700,10,257569,258688,forward
PBANKA_1004800,10,259035,260126,reverse
PBANKA_1004900,10,261665,262777,forward
PBANKA_1005000,10,263806,264135,reverse
PBANKA_1005100,10,265763,267295,forward
PBANKA_1005200,10,268937,271852,forward
PBANKA_1005300,10,272882,278149,reverse
PBANKA_1005400,10,280212,285029,forward
PBANKA_1005500,10,285740,287614,reverse
PBANKA_1005600,10,288580,289095,reverse
PBANKA_1005700,10,291639,294860,forward
PBANKA_1005800,10,295977,297404,forward
PBANKA_1005900,10,298142,299803,reverse
PBANKA_1006000,10,300840,302701,reverse
PBANKA_1006100,10,303953,305392,reverse
PBANKA_1006200,10,308463,311462,forward
PBANKA_1006300,10,312525,316059,reverse
PBANKA_1006400,10,317417,318391,reverse
PBANKA_1006500,10,319611,322157,forward
PBANKA_1006600,10,322717,329223,reverse
PBANKA_1006700,10,330066,331804,reverse
PBANKA_1006800,10,332806,334221,forward
PBANKA_1006900,10,334726,337800,reverse
PBANKA_1007000,10,339190,341058,forward
PBANKA_1007100,10,341800,343178,reverse
PBANKA_1007200,10,344589,348101,reverse
PBANKA_1007300,10,349232,350184,forward
PBANKA_1007400,10,351710,353284,forward
PBANKA_1007500,10,353552,355639,reverse
PBANKA_1007600,10,356610,358735,reverse
PBANKA_1007641,10,360094,360175,forward
PBANKA_1007661,10,360731,360803,reverse
PBANKA_1007700,10,361745,364742,reverse
PBANKA_1007800,10,367145,368125,forward
PBANKA_1007900,10,368874,369509,reverse
PBANKA_1008000,10,371839,373168,forward
PBANKA_1008100,10,373582,375948,reverse
PBANKA_1008200,10,377167,380506,forward
PBANKA_1008300,10,381201,382436,reverse
PBANKA_1008400,10,383092,386323,reverse
PBANKA_1008500,10,387704,390463,reverse
PBANKA_1008600,10,394229,399484,forward
PBANKA_1008700,10,399521,404761,reverse
PBANKA_1008800,10,406372,408132,reverse
PBANKA_1008900,10,410491,411435,forward
PBANKA_1009000,10,411718,413241,reverse
PBANKA_1009100,10,416230,420019,forward
PBANKA_1009200,10,422856,427697,forward
PBANKA_1009300,10,428420,429124,reverse
PBANKA_1009400,10,430822,431394,forward
PBANKA_1009500,10,433633,442521,forward
PBANKA_1009600,10,443488,445035,reverse
PBANKA_1009700,10,447652,448698,forward
PBANKA_1009800,10,449488,450789,reverse
PBANKA_1009900,10,451620,453042,reverse
PBANKA_1010000,10,453755,454513,reverse
PBANKA_1010100,10,456614,457102,forward
PBANKA_1010200,10,458431,460146,reverse
PBANKA_1010300,10,461674,483465,forward
PBANKA_1010400,10,484969,486163,forward
PBANKA_1010500,10,486878,488557,reverse
PBANKA_1010600,10,491601,492348,forward
PBANKA_1010700,10,493007,494203,reverse
PBANKA_1010800,10,495037,496551,forward
PBANKA_1010900,10,497612,503464,reverse
PBANKA_1011100,10,504802,511677,forward
PBANKA_1011200,10,513048,518598,forward
PBANKA_1011300,10,518681,519292,reverse
PBANKA_1011400,10,522597,527396,forward
PBANKA_1011500,10,530471,544840,forward
PBANKA_1011600,10,545257,547014,reverse
PBANKA_1011700,10,548790,551624,forward
PBANKA_1011800,10,552073,555476,reverse
PBANKA_1011900,10,556097,556504,forward
PBANKA_1012000,10,557718,558628,forward
PBANKA_1012100,10,559590,561518,forward
PBANKA_1012200,10,563074,564175,forward
PBANKA_1012300,10,565360,568737,forward
PBANKA_1012400,10,568836,570446,reverse
PBANKA_1012500,10,571641,578292,forward
